variable,term,estimate,std.error,statistic,p.value,conf.low,conf.high,veg_type0,n
EIV_light_uwm,veg_type0TD_wet,0.4206145504402525,0.1892142409522244,-1.6925317740804768,0.09054462710939025,0.33378748070154346,0.5126477970046234,TD_wet,219
EIV_light_uwm,veg_type0TE,0.4127302508599658,0.26975287249019,-1.3074560268249569,0.19105787993492732,0.2928885906863013,0.5438907154153132,TE,73
EIV_light_uwm,veg_type0TFG,0.2744947241717733,0.28871835569659077,-3.366382095631482,7.616113261859608e-4,0.17685329673900266,0.39985754053727596,TFG,61
EIV_light_uwm,veg_type0TH,0.3795282155895482,0.18648166323923293,-2.6359223704720436,0.008390892549532847,0.2979563606204394,0.46852820072986817,TH,364
EIV_light_uwm,veg_type0X,0.31322280742075803,0.30775692702768076,-2.5510234512625773,0.010740709835372762,0.1996812675041926,0.45464931890797916,X,42
EIV_temp_wm,veg_type0A,0.48331095410584596,0.34187874122963263,-0.1953353135565381,0.8451304532814268,0.32369312439240716,0.6464084231825777,A,73
EIV_temp_wm,veg_type0M,0.5418191194860116,0.30957676908429527,0.5416045156836642,0.5880909803556715,0.3919575532719736,0.6844778704441535,M,78
EIV_temp_wm,veg_type0R,0.6369205880971684,0.26706962862189576,2.1044077880424914,0.03534289064440915,0.5096429424234421,0.7475277826973044,R,150
EIV_temp_wm,veg_type0TD_mesic,0.52134634056398,0.25475614519134926,0.33536892820377445,0.7373468038287572,0.39798319628841633,0.642159685205915,TD_mesic,84
EIV_temp_wm,veg_type0TD_wet,0.4962962226702133,0.2368145086686037,-0.06256111751314145,0.9501159924650038,0.38249695946424406,0.610480524715166,TD_wet,219
EIV_temp_wm,veg_type0TE,0.5430827135861033,0.301148839159083,0.5736673396406653,0.5661929335517863,0.39711953184425774,0.6820047402552362,TE,75
EIV_temp_wm,veg_type0TFG,0.3407161074277102,0.31910958433841485,-2.068582913556933,0.038585242678413886,0.2166073237591466,0.4913355321240031,TFG,63
EIV_temp_wm,veg_type0TH,0.45499219569758415,0.23115075167983345,-0.7809615438363564,0.43482511307235355,0.34670217280305904,0.5677132480113689,TH,364
EIV_temp_wm,veg_type0X,0.39749739262177236,0.335877409004149,-1.238260172235148,0.21561960651433917,0.25460304742932743,0.560305993572053,X,42
EIV_temp_uwm,veg_type0A,0.40898045895383683,0.3333293862750784,-1.10455819112546,0.269351075684729,0.2647362373469141,0.5708039230489235,A,72
EIV_temp_uwm,veg_type0M,0.4651546249679967,0.2774842290908157,-0.5031197982756239,0.6148800478728942,0.33548796516837837,0.5997086473482273,M,77
EIV_temp_uwm,veg_type0R,0.48957723389585883,0.23565168151737112,-0.17694380316780667,0.8595525314810228,0.37670303257289717,0.6035243363745074,R,148
EIV_temp_uwm,veg_type0TD_mesic,0.6676442657192112,0.23629505507093052,2.952027967962678,0.0031569433548711196,0.5583380452481002,0.76145614506569,TD_mesic,83
EIV_temp_uwm,veg_type0TD_wet,0.4959803800835308,0.2034818465216249,-0.07901847921509227,0.9370179247328765,0.39773875522220875,0.5945333689335738,TD_wet,217
EIV_temp_uwm,veg_type0TE,0.4945555461369927,0.28113074572347657,-0.07746814094211701,0.9382511349324124,0.36059449246266945,0.6293029113382432,TE,73
EIV_temp_uwm,veg_type0TFG,0.39338255773399966,0.2960404482701561,-1.4630290684156797,0.14345942510662835,0.2663258569974239,0.5367120220010528,TFG,62
EIV_temp_uwm,veg_type0TH,0.5431328528225378,0.20034735004048332,0.863307212378286,0.38796857977690885,0.4452918330754012,0.6377553428798629,TH,364
EIV_temp_uwm,veg_type0X,0.43630957653008307,0.30361890288261223,-0.8436667628630374,0.3988556455023539,0.2991737911378037,0.5839303256681719,X,42
EIV_moist_wm,veg_type0A,0.6409706377285144,0.3598513865367701,1.610607868633793,0.107265217702768,0.46861225762252046,0.7832785059752955,A,73
EIV_moist_wm,veg_type0M,0.1872798196182534,0.36085690528544007,-4.067493200814188,4.752159468330531e-5,0.10201353029129827,0.31853414531819807,M,79
EIV_moist_wm,veg_type0R,0.38151082277676,0.28924740402158655,-1.6703364220557395,0.09485282088111781,0.2592145455109212,0.5209312651245664,R,154
EIV_moist_wm,veg_type0TD_mesic,0.4929700412854075,0.27136359674065536,-0.1036310261861754,0.9174621648823285,0.36355103124290533,0.6233381207101469,TD_mesic,85
EIV_moist_wm,veg_type0TD_wet,0.4697437641962662,0.2582448480253281,-0.46921745368966095,0.6389142110569492,0.34811765276061074,0.5950730790725245,TD_wet,219
EIV_moist_wm,veg_type0TE,0.6110409527272826,0.3155848353500157,1.4312789175125662,0.15235029365334024,0.4583852444818667,0.7446396704722158,TE,75
EIV_moist_wm,veg_type0TFG,0.6546300648877563,0.3363312416201366,1.9012630772271688,0.0572675627283368,0.4950644230561912,0.7856079101674086,TFG,63
EIV_moist_wm,veg_type0TH,0.6664336755690032,0.25461890132201037,2.718175673959685,0.006564297525258117,0.54811441325044,0.7669453872313344,TH,364
EIV_moist_wm,veg_type0X,0.62908671979859,0.39037988817163094,1.3532992946667595,0.1759600344476811,0.44106777013768134,0.7847274142040425,X,42
EIV_moist_uwm,veg_type0A,0.6802411016437735,0.3468007039490121,2.176696929379857,0.029503187562994148,0.5187819429143516,0.8076165583465279,A,72
EIV_moist_uwm,veg_type0M,0.3827752218283544,0.31703243734556,-1.5070550542516954,0.13179654610199368,0.2498977875236286,0.535835158349611,M,79
EIV_moist_uwm,veg_type0R,0.29850365357222247,0.27051037571570374,-3.158597952145982,0.00158530025038544,0.20026737367244063,0.4196420639884204,R,153
EIV_moist_uwm,veg_type0TD_mesic,0.5019451446745161,0.2549387384726841,0.03051955931205567,0.9756526945709652,0.3794484030605184,0.6242088248251638,TD_mesic,85
EIV_moist_uwm,veg_type0TD_wet,0.5397169614060184,0.23735936215877074,0.6707266719942754,0.502394668276539,0.42408832830449283,0.6512229255668759,TD_wet,219
EIV_moist_uwm,veg_type0TE,0.594045906647422,0.3011790625414537,1.264086933644639,0.20619882593030536,0.4477950538834322,0.7253220879530919,TE,74
EIV_moist_uwm,veg_type0TFG,0.6099514803154705,0.3168914195374945,1.4109194668538914,0.1582683614384663,0.4566125215455491,0.7442552242693858,TFG,63
EIV_moist_uwm,veg_type0TH,0.6283579477566048,0.23011130295266385,2.2822817131152062,0.022472713479059447,0.5185337426723612,0.7263513138796747,TH,364
EIV_moist_uwm,veg_type0X,0.5428158135534179,0.35577440364421303,0.4825634322665367,0.629405748865943,0.3715387279076243,0.7045352312477078,X,42
EIV_react_wm,veg_type0A,0.6756148678312266,0.3615874399409122,2.0290851426171157,0.04244961892054083,0.506248010408178,0.8088244933480999,A,73
EIV_react_wm,veg_type0M,0.36317202863169634,0.30923049387571927,-1.8161951666915837,0.06934043925317396,0.23727032753471664,0.511112595371777,M,79
EIV_react_wm,veg_type0R,0.5929415101808065,0.26903934173084465,1.3980813111094896,0.16208865133802547,0.4622796683704589,0.7116572022859912,R,153
EIV_react_wm,veg_type0TD_mesic,0.44703489385513284,0.25122805805717546,-0.8464749045067347,0.39728786782533004,0.3306921598225426,0.5694824065862136,TD_mesic,85
EIV_react_wm,veg_type0TD_wet,0.4524237011925108,0.23534013469444892,-0.811092753082445,0.4173124072415418,0.34250726038956825,0.567185089887244,TD_wet,219
EIV_react_wm,veg_type0TE,0.584417171400768,0.3126232322615966,1.0905559343714752,0.2754683283164003,0.43246594946216405,0.7218513196564211,TE,75
EIV_react_wm,veg_type0TFG,0.5156625697576878,0.3149284412083867,0.19900007451148505,0.8422626863071606,0.36480301991411435,0.6637206602606278,TFG,63
EIV_react_wm,veg_type0TH,0.43088822644257696,0.22941099749566976,-1.2127933507594386,0.22520883824960325,0.325663319856208,0.5427476768339659,TH,364
EIV_react_wm,veg_type0X,0.4312728894473049,0.32410311460355873,-0.8536162347447387,0.3933176602096642,0.28661321758341085,0.5886944093340133,X,42
EIV_react_uwm,veg_type0A,0.43064871042295416,0.34365072459622625,-0.8124671462281866,0.416523630875196,0.2783325195549271,0.5973265757108305,A,71
EIV_react_uwm,veg_type0M,0.4851632721263565,0.27241576245937116,-0.21791815114446664,0.8274928844248157,0.35588046447261135,0.6164626536929394,M,79
EIV_react_uwm,veg_type0R,0.5960581106412832,0.22959857237570203,1.6945538030494245,0.09016009699622453,0.48477026287888264,0.6982697465513438,R,153
EIV_react_uwm,veg_type0TD_mesic,0.4183536456920367,0.22277900200154663,-1.4792036245755722,0.13908590113427527,0.31730725643966884,0.5267502618982041,TD_mesic,85
EIV_react_uwm,veg_type0TD_wet,0.5378827143191846,0.1994730478078614,0.7611144010004898,0.4465887396038984,0.44049874356925944,0.6324592974436417,TD_wet,219
EIV_react_uwm,veg_type0TE,0.5144634778195858,0.2814253618926067,0.2056319863198447,0.8370783899683334,0.37901914884896987,0.6478161575824712,TE,74
EIV_react_uwm,veg_type0TFG,0.38669870356581115,0.2844258460624837,-1.6215491202056833,0.104899924405324,0.2652855952782705,0.5240449220704887,TFG,63
EIV_react_uwm,veg_type0TH,0.446653668427068,0.196072130944626,-1.0924580604702072,0.2746318149892218,0.35468811354105045,0.5424212059698229,TH,361
EIV_react_uwm,veg_type0X,0.4624590049062745,0.2972679303242063,-0.5060993693054578,0.612786893293735,0.3245188672480823,0.6063958603412587,X,42
EIV_nutr_wm,veg_type0A,0.669655315253033,0.33430642353782397,2.11370906098538,0.034540124131485654,0.512846663644742,0.7960610292159773,A,73
EIV_nutr_wm,veg_type0M,0.4251649436464746,0.28706417159862085,-1.050656872715024,0.29341621028723414,0.2964539616895092,0.5648893470712658,M,79
EIV_nutr_wm,veg_type0R,0.7537522706676374,0.2523586702031101,4.43307812886507,9.289718313908946e-6,0.6511531339632205,0.8338745307092355,R,154
EIV_nutr_wm,veg_type0TD_mesic,0.5343443278138564,0.23391828254684463,0.5882138761741282,0.5563887446080189,0.4204619264708059,0.6447556141659236,TD_mesic,85
EIV_nutr_wm,veg_type0TD_wet,0.6526162338607462,0.21429570587249203,2.94247210334199,0.003256031206485161,0.5524432260110468,0.7408845321532429,TD_wet,219
EIV_nutr_wm,veg_type0TE,0.6295054493763603,0.2927323782003988,1.8108546000965473,0.07016336185011963,0.4890894460407349,0.7509790436936646,TE,75
EIV_nutr_wm,veg_type0TFG,0.5729666807885951,0.3055089754220439,0.962215675603344,0.3359412765115617,0.42437935922329184,0.7094577856056133,TFG,63
EIV_nutr_wm,veg_type0TH,0.6371145460867141,0.2135403011228827,2.635859494013144,0.008392447463124965,0.5360202249917422,0.7273846355309089,TH,364
EIV_nutr_wm,veg_type0X,0.49642893945716365,0.31198868780741806,-0.045785265992788274,0.9634814025296219,0.34847005064355335,0.6450159317613279,X,42
EIV_nutr_uwm,veg_type0A,0.5297383883958281,0.3748443291222086,0.3177162046921501,0.7507002180896254,0.350785722664089,0.701358540063499,A,73
EIV_nutr_uwm,veg_type0M,0.41594115992175773,0.33496270013605445,-1.0134200715844672,0.31085955619089145,0.2697339628012324,0.5786068303446371,M,79
EIV_nutr_uwm,veg_type0R,0.6558287822653937,0.30004183491341535,2.148901978609787,0.03164217094834156,0.5141685313859733,0.7743138007090296,R,152
EIV_nutr_uwm,veg_type0TD_mesic,0.4160394735527555,0.28708284047782934,-1.1810292951398003,0.23759108580603153,0.28869608239032407,0.5556728936567792,TD_mesic,85
EIV_nutr_uwm,veg_type0TD_wet,0.7021989326095612,0.27410566944253334,3.1294173554142657,0.0017515333551841373,0.5794592113023217,0.8013937661270426,TD_wet,219
EIV_nutr_uwm,veg_type0TE,0.667279084682847,0.33555024168140934,2.0739199181838126,0.03808674886372558,0.5095583206634876,0.7947127838891406,TE,74
EIV_nutr_uwm,veg_type0TFG,0.657166120498812,0.36309241081552923,1.7920804749650567,0.07312007602500281,0.4847654100210003,0.7961395621522829,TFG,62
EIV_nutr_uwm,veg_type0TH,0.6846543045538541,0.2738883451438342,2.8305131518141358,0.004647340048640028,0.5593275174368607,0.7878569715194146,TH,363
EIV_nutr_uwm,veg_type0X,0.4718684767759438,0.35654552073679124,-0.31593456457530344,0.7520521758302782,0.3075791605768541,0.642486188629069,X,42
dist_freq_wm,veg_type0A,0.6348553073577837,0.3622162484562899,1.526997807605952,0.12676155654009685,0.46087331391211744,0.7795479894206976,A,73
dist_freq_wm,veg_type0M,0.6426856703642108,0.364597012961135,1.6101061328155617,0.10737468847045373,0.46815388657044615,0.7861103418777347,M,79
dist_freq_wm,veg_type0R,0.6493226513740594,0.2946383820109856,2.090912848868012,0.03653587708959047,0.5096444440030505,0.7673742700935784,R,154
dist_freq_wm,veg_type0TD_mesic,0.3095592992380195,0.2734004596455411,-2.9340858491741773,0.0033453166600783965,0.20783330976832903,0.4338094338857942,TD_mesic,85
dist_freq_wm,veg_type0TD_wet,0.4951885487370959,0.262774946398991,-0.07324290007036421,0.9416128287210983,0.3695201718892944,0.621467817474937,TD_wet,219
dist_freq_wm,veg_type0TE,0.42291922953460653,0.32535952847722405,-0.9552541078313727,0.3394492092179045,0.2791877948056218,0.5810029443461934,TE,75
dist_freq_wm,veg_type0TFG,0.3378577160087116,0.33490840899004115,-2.009073516760265,0.04452933775952508,0.2092811285471528,0.4958882938622686,TFG,63
dist_freq_wm,veg_type0TH,0.44787414507429363,0.253339441890525,-0.8260212069913263,0.40879206193667017,0.3305275646640374,0.5713282479920155,TH,364
dist_freq_wm,veg_type0X,0.4794539005614644,0.38888865629786035,-0.21145050478712238,0.8325357504129306,0.3006008166324166,0.663733576892494,X,42
dist_freq_uwm,veg_type0A,0.6982309128897494,0.33408280328078144,2.511017471961923,0.012038373853330274,0.5458948247665293,0.816629681350783,A,73
dist_freq_uwm,veg_type0M,0.537536018174574,0.30182043292613764,0.4983992967937532,0.6182026323252631,0.39147172515814455,0.6774296089446258,M,78
dist_freq_uwm,veg_type0R,0.6290776847413186,0.24253361159714606,2.1780985443656364,0.029398700954653252,0.5132231565663102,0.7317695710491735,R,153
dist_freq_uwm,veg_type0TD_mesic,0.38152267988494076,0.2322269343391314,-2.080250618484426,0.03750255159369206,0.2812546468621315,0.49301700500086437,TD_mesic,85
dist_freq_uwm,veg_type0TD_wet,0.4093285385460942,0.210624887892974,-1.7412085409164813,0.08164703068998366,0.3144149290404661,0.5115167978163394,TD_wet,219
dist_freq_uwm,veg_type0TE,0.49292856107903044,0.2906795557858254,-0.0973155533720194,0.9224758048205336,0.35479931178620155,0.6321458973923915,TE,74
dist_freq_uwm,veg_type0TFG,0.538893209407021,0.2905702346172875,0.5364890804405676,0.5916205806585881,0.39804456646053077,0.6737939143303462,TFG,63
dist_freq_uwm,veg_type0TH,0.4843599741829533,0.20318586419543674,-0.3079964214334937,0.7580850553530918,0.38679190923829726,0.5831350400786115,TH,364
dist_freq_uwm,veg_type0X,0.42663840225799415,0.34854309467187117,-0.8480436465003018,0.3964136638082006,0.2731474913558709,0.5956932919827511,X,42
dist_sev_wm,veg_type0A,0.6727439086217792,0.3734204812803319,1.9297862672014554,0.05363332574692294,0.4971827853799472,0.8103847953687678,A,73
dist_sev_wm,veg_type0M,0.7523827070203817,0.36227182814987535,3.067753676302128,0.002156743170443222,0.5990050023815912,0.8607340872987332,M,79
dist_sev_wm,veg_type0R,0.6548110335582057,0.2982191523799993,2.146926830882612,0.031799107181212614,0.5139353654813091,0.7728989947442846,R,154
dist_sev_wm,veg_type0TD_mesic,0.3452703646899226,0.28369574266574943,-2.255566467077534,0.024097795263748684,0.23220038707100277,0.47904698678609575,TD_mesic,85
dist_sev_wm,veg_type0TD_wet,0.5288020062871424,0.2697450426787468,0.42757304052495,0.6689619973123755,0.3981079619892406,0.6556630379927695,TD_wet,219
dist_sev_wm,veg_type0TE,0.3811094425787272,0.3359255265802354,-1.4433016501877205,0.14893551514102915,0.24172529324734204,0.5432814236477339,TE,75
dist_sev_wm,veg_type0TFG,0.4427329396218046,0.3459176383318233,-0.66512319246713,0.5059717017353069,0.287396174909934,0.6101417911763903,TFG,63
dist_sev_wm,veg_type0TH,0.566138195010977,0.2707107466925878,0.9830128679397367,0.32560110551261784,0.43426491587670984,0.6892671648490274,TH,364
dist_sev_wm,veg_type0X,0.3622949514272354,0.4205574212371176,-1.3444471041653643,0.17880385044568645,0.19945651570902015,0.5643560811213464,X,42
dist_sev_uwm,veg_type0A,0.8366183399276506,0.3921054804088444,4.16540733472166,3.1079714526718167e-5,0.7036555340864254,0.9169638248364849,A,73
dist_sev_uwm,veg_type0M,0.4224905872770029,0.35423257883748027,-0.8823512915203001,0.37758686728877633,0.2675985917023815,0.5942892106528742,M,79
dist_sev_uwm,veg_type0R,0.6584672166218017,0.31078058869981756,2.1123296830577374,0.03465818158359084,0.5118358638823208,0.7799868637458752,R,152
dist_sev_uwm,veg_type0TD_mesic,0.41714944253163433,0.2944514374966364,-1.1359641837321408,0.2559715543010081,0.28667243722126634,0.5603611582991689,TD_mesic,85
dist_sev_uwm,veg_type0TD_wet,0.5592483254025036,0.28116610783510426,0.8468730002285891,0.39706591325157353,0.42239155726824007,0.6876568294952176,TD_wet,219
dist_sev_uwm,veg_type0TE,0.6259759280615688,0.35381091452797864,1.455556447875533,0.14551527501800116,0.4555018189355058,0.7700242975488206,TE,75
dist_sev_uwm,veg_type0TFG,0.5743513276012081,0.3766992321869656,0.7954011029063984,0.42638021859256325,0.39205317376393733,0.7384530878936267,TFG,63
dist_sev_uwm,veg_type0TH,0.6060942467139186,0.2834797210544714,1.52012221254487,0.1284802629005583,0.46886876605568023,0.7284027522948292,TH,364
dist_sev_uwm,veg_type0X,0.2939397642311658,0.4166573062273397,-2.103228907215514,0.03544576453156691,0.15538709842767173,0.4850813353710027,X,42
GF_annual_wm,veg_type0A,0.532106881550154,0.6118623749470107,0.2101853115074603,0.8335230432289127,0.2552844852128345,0.7904819123543049,A,17
GF_annual_wm,veg_type0M,0.6402371538110915,0.5634379930657782,1.0229938588696088,0.30631074942910513,0.3710010797346895,0.8429987596073396,M,48
GF_annual_wm,veg_type0R,0.4000147062124899,0.45645292726367076,-0.888161316060658,0.3744539839466997,0.2141591045820872,0.619924426072879,R,45
GF_annual_wm,veg_type0TD_mesic,0.38950517690439973,0.37583250168781707,-1.1957259027425522,0.23180353967453765,0.23397315560501908,0.5713167566122846,TD_mesic,60
GF_annual_wm,veg_type0TD_wet,0.38246202334735663,0.3852117610731147,-1.2437605823802387,0.21358769169094974,0.2254624732129911,0.5685383095873033,TD_wet,113
GF_annual_wm,veg_type0TE,0.5727634677347784,0.4818714446686605,0.6083262224144399,0.5429711326801031,0.3426931218835462,0.7751434929950383,TE,35
GF_annual_wm,veg_type0TFG,0.46166161652652554,0.4194711841647556,-0.366306775885199,0.7141361740310361,0.2737252440581464,0.6611656965425875,TFG,58
GF_annual_wm,veg_type0TH,0.43867870939413595,0.350571850447579,-0.7032115554422979,0.48192391899171827,0.2821879602425031,0.6083977068216139,TH,319
GF_annual_wm,veg_type0X,0.4620847402606365,0.48050872611815265,-0.3162330567135009,0.7518256185624346,0.2509160684745655,0.6877941945620376,X,39
GF_annual_uwm,veg_type0A,0.35290884852508797,0.6069766651699143,-0.9988478940349834,0.3178683808723934,0.1423472543227442,0.6418436325649164,A,17
GF_annual_uwm,veg_type0M,0.3622062131129275,0.4690796959863437,-1.206194424474493,0.22774253323747165,0.1846461915561959,0.5874849639029422,M,48
GF_annual_uwm,veg_type0R,0.5572634788875848,0.43710825938116427,0.5263303143398672,0.5986587240768971,0.3482698199021236,0.7477748470395778,R,44
GF_annual_uwm,veg_type0TD_mesic,0.38388459061175234,0.3508503175202262,-1.3484164418002418,0.17752447866702822,0.23853170081776146,0.5534355697260389,TD_mesic,59
GF_annual_uwm,veg_type0TD_wet,0.5326342208930449,0.3593296263550902,0.36379610880211743,0.7160102685694165,0.36041799137697694,0.6974102377980919,TD_wet,113
GF_annual_uwm,veg_type0TE,0.5309081061092173,0.45818064867463876,0.2701778510165954,0.787023431599033,0.31556536515668876,0.7353245937706498,TE,35
GF_annual_uwm,veg_type0TFG,0.48548878644686677,0.4065536903931376,-0.14281301808498115,0.8864378555282945,0.29840770906657077,0.6767267061817039,TFG,58
GF_annual_uwm,veg_type0TH,0.4538652300250758,0.32517191400830653,-0.5691311732741648,0.569267124491021,0.3052564136291783,0.6111763793481777,TH,319
GF_annual_uwm,veg_type0X,0.3959976750565921,0.42445540571173046,-0.9946149850430763,0.3199235565308028,0.2219934588069186,0.6010273568154455,X,39
GF_monocarpic_wm,veg_type0A,0.40645408873719285,0.4897872894707484,-0.7730776119097844,0.4394764498801372,0.20773889522059322,0.6413715094055106,A,27
GF_monocarpic_wm,veg_type0M,0.7197096487440804,0.40090556102473585,2.3522293578900273,0.018661264312050643,0.5392345161821992,0.8492565956696999,M,37
GF_monocarpic_wm,veg_type0R,0.6185317406897861,0.32947872864119154,1.466925843062184,0.1423962294992754,0.45947767632917325,0.7556704248781213,R,84
GF_monocarpic_wm,veg_type0TD_mesic,0.58636561121531106,0.30157139792416876,1.157142363577456,0.24721420103778424,0.43976692335554035,0.7191057412496655,TD_mesic,60
GF_monocarpic_wm,veg_type0TD_wet,0.4592158950498103,0.28486736079587177,-0.5739501817411019,0.5660015137002568,0.3269902548280673,0.5974449033548491,TD_wet,194
GF_monocarpic_wm,veg_type0TE,0.23042260752063673,0.44893335460685424,-2.6862037849073657,0.0072268996427967535,0.11048273200134698,0.41920610156918514,TE,22
GF_monocarpic_wm,veg_type0TFG,0.4875722367995009,0.3538719954351139,-0.14050643836198765,0.8882598658770898,0.32228345763269456,0.6556243843477447,TFG,54
GF_monocarpic_wm,veg_type0TH,0.31822110396752473,0.2604982697719174,-2.9250058739781553,0.003444497213033384,0.21882511569124052,0.43748097355665916,TH,340
GF_monocarpic_wm,veg_type0X,0.37137475618058374,0.3711069837556169,-1.4182530325248364,0.15611690374734358,0.22206377581958528,0.5500895988240652,X,41
GF_monocarpic_uwm,veg_type0A,0.39938834775722504,0.4422333529779392,-0.9226222025758501,0.35620412110690897,0.21844081781776298,0.6127169195494815,A,27
GF_monocarpic_uwm,veg_type0M,0.5626437505371575,0.34408406417568643,0.7320844090645565,0.46411704929520475,0.3959201612475054,0.7163221946286435,M,37
GF_monocarpic_uwm,veg_type0R,0.47407487067019594,0.26226317216127437,-0.39576124185495554,0.6922811717228479,0.35027742730068373,0.601143692181499,R,84
GF_monocarpic_uwm,veg_type0TD_mesic,0.516489447155831,0.24958926337221252,0.2643611965087777,0.79150160888933,0.3957502558678239,0.6353336999064808,TD_mesic,60
GF_monocarpic_uwm,veg_type0TD_wet,0.39008990316253056,0.2201550651262741,-2.030088793678825,0.04234751441638069,0.2935031588171101,0.49614049367586815,TD_wet,194
GF_monocarpic_uwm,veg_type0TE,0.2262103477542236,0.410140163178956,-2.99857188167603,0.0027124816221192564,0.11571033693915403,0.3950879176899697,TE,22
GF_monocarpic_uwm,veg_type0TFG,0.4653722011118346,0.30008743019918493,-0.46230954681051495,0.6438593543961788,0.325876722767736,0.610503054001881,TFG,54
GF_monocarpic_uwm,veg_type0TH,0.4708014380703581,0.1989307592991537,-0.5877788095743566,0.5566807691699319,0.37593825283761645,0.5678218502682336,TH,340
GF_monocarpic_uwm,veg_type0X,0.42787448142937673,0.32892608006907326,-0.8832638641005964,0.3770937230758954,0.28186855238399894,0.5876247310785653,X,41
GF_polycarpic_wm,veg_type0A,0.23893531241636456,0.41485610503277826,-2.7925960053105987,0.005228694906797361,0.12221407459876062,0.4144928968285549,A,54
GF_polycarpic_wm,veg_type0M,0.5061971596995046,0.3045247807184195,0.08140522486581732,0.9351196940618094,0.3607598521920929,0.650593156402179,M,60
GF_polycarpic_wm,veg_type0R,0.5152502618506115,0.27527596660919845,0.2216683671195738,0.82457205687685,0.38260379099241965,0.6457823457893488,R,77
GF_polycarpic_wm,veg_type0TD_mesic,0.5528929938177143,0.22694175529973631,0.9357754719350956,0.3493888027969129,0.4421524120763058,0.6586230768238457,TD_mesic,85
GF_polycarpic_wm,veg_type0TD_wet,0.48508828719446845,0.21290832855284564,-0.2802358418954666,0.7792965699941239,0.38297089495158276,0.5884661456656336,TD_wet,213
GF_polycarpic_wm,veg_type0TE,0.3580805901973748,0.29289269151839564,-1.9928960655592458,0.046272829252067264,0.23907384827205988,0.4975886272337797,TE,65
GF_polycarpic_wm,veg_type0TFG,0.5006361584803296,0.2860114553773769,0.008896969847024453,0.9929013387716112,0.3640039770841613,0.6371733974931671,TFG,62
GF_polycarpic_wm,veg_type0TH,0.47931038804070064,0.19300820165577184,-0.4290270041631954,0.6679035728019233,0.38672612609975726,0.5733380253123226,TH,363
GF_polycarpic_wm,veg_type0X,0.5546249365174277,0.29949289234597687,0.73248926562822,0.46386999219651576,0.4091162495687174,0.6913355648189781,X,42
GF_polycarpic_uwm,veg_type0A,0.232928991213804,0.40706454370023337,-2.9279035648095766,0.003412558715060412,0.12029097778912884,0.40275141452914076,A,54
GF_polycarpic_uwm,veg_type0M,0.5376207520628767,0.30837867407161995,0.48890524905099686,0.6249087793519733,0.3884949262747794,0.6803061388833113,M,60
GF_polycarpic_uwm,veg_type0R,0.3791774962322105,0.26692338178255154,-1.8471247865387193,0.06472905690518685,0.26576805808879467,0.507529285889504,R,77
GF_polycarpic_uwm,veg_type0TD_mesic,0.39900798771846474,0.23757444848387257,-1.7240920070062513,0.08469123480481927,0.2941656424872078,0.5140056239407772,TD_mesic,84
GF_polycarpic_uwm,veg_type0TD_wet,0.3656659338250456,0.22034328069959938,-2.4999880399902907,0.0124197499351087,0.27235231839802926,0.4702873815902099,TD_wet,213
GF_polycarpic_uwm,veg_type0TE,0.30437501073668893,0.30663449003975457,-2.6955551457262974,0.007027144487704117,0.19348184344000913,0.4438484581771769,TE,65
GF_polycarpic_uwm,veg_type0TFG,0.4476209955297868,0.29477025181794325,-0.7133946842908611,0.475601561522169,0.3125925519245281,0.5908430390020043,TFG,61
GF_polycarpic_uwm,veg_type0TH,0.39603225828993105,0.20775265556937297,-2.031382555964407,0.04221620257961324,0.30381153608682254,0.49629071858151175,TH,360
GF_polycarpic_uwm,veg_type0X,0.49389680480191994,0.3080841177253918,-0.07924456979346149,0.9368380944641745,0.34790795710830846,0.6409338871594876,X,42
GF_clonal_wm,veg_type0A,0.7345320892511079,0.3240903934095295,3.140295837250088,0.0016877730253821895,0.5944841789578247,0.8392887070638476,A,73
GF_clonal_wm,veg_type0M,0.390854471069411,0.28123357820627337,-1.5777700223578752,0.11461845306468517,0.26993949095494035,0.5268456028301653,M,77
GF_clonal_wm,veg_type0R,0.4499120379704833,0.23104542191737448,-0.8700717904416657,0.3842611727558417,0.34211869040611115,0.5626230857339961,R,154
GF_clonal_wm,veg_type0TD_mesic,0.4214013049142055,0.2234685297872007,-1.4186495949280158,0.15600119919227912,0.31972979972950294,0.5302048594962805,TD_mesic,85
GF_clonal_wm,veg_type0TD_wet,0.5637025439558607,0.20044963645809874,1.27813880434774,0.20120048879982366,0.46588518402128826,0.6568023299454535,TD_wet,218
GF_clonal_wm,veg_type0TE,0.643623527804252,0.2779794307985391,2.126510911477563,0.03346074168851688,0.5115720881160233,0.75693637589856555,TE,75
GF_clonal_wm,veg_type0TFG,0.3394275648442783,0.29082640437399315,-2.2894971336618255,0.022050484258848774,0.2251582201855077,0.4760590861895893,TFG,63
GF_clonal_wm,veg_type0TH,0.4194769071302304,0.19674652008198545,-1.6514706607022713,0.09864250682085031,0.3294801497272371,0.5151690905082256,TH,364
GF_clonal_wm,veg_type0X,0.5921625521195458,0.30956556752555064,1.2046316988610843,0.22834551390311356,0.4418086715215627,0.7270387351335263,X,42
GF_clonal_uwm,veg_type0A,0.7668259833088276,0.36204266412984837,3.2882170704276903,0.0010082406823169329,0.617956664243214,0.8698989332161327,A,73
