variable,term,estimate,std.error,statistic,p.value,conf.low,conf.high,veg_type0,n
symbiosis_N_fixers_wm,veg_type0TFG,0.5016768071590979,0.248589549671663,0.026981237908892574,0.9784746985634779,0.382129505117156,0.6210327005167393,TFG,80
symbiosis_N_fixers_wm,veg_type0TH,0.5407871693803254,0.11539305409541754,1.417000482489024,0.15648278640791646,0.4843415678049169,0.5962052405520875,TH,712
symbiosis_N_fixers_wm,veg_type0X,0.5485014913387973,0.24359954067188352,0.7989256808102342,0.42433350699283917,0.42976049356771967,0.6619652262763938,X,110
symbiosis_N_fixers_uwm,veg_type0A,0.4221938803599574,0.5200898360671398,-0.6033068074625667,0.5463046051400477,0.2086419185088629,0.6694245654449158,A,17
symbiosis_N_fixers_uwm,veg_type0M,0.48626981255489726,0.24746674263178822,-0.2219876504700583,0.8243234970011176,0.3681967794637676,0.6058954798860187,M,78
symbiosis_N_fixers_uwm,veg_type0R,0.5325546810703486,0.2188489263484004,0.5958594584493491,0.5512691187673548,0.4259161888574478,0.6362996339334498,R,127
symbiosis_N_fixers_uwm,veg_type0TD_mesic,0.4968469063911354,0.14378865367597995,-0.08771583366719467,0.9301025346855821,0.42691891292028283,0.566898469854946,TD_mesic,221
symbiosis_N_fixers_uwm,veg_type0TD_wet,0.5220371513692944,0.10787089364058346,0.81769740323584,0.4135299936080287,0.4692345856058133,0.574351775323238,TD_wet,479
symbiosis_N_fixers_uwm,veg_type0TE,0.43187347462562475,0.3259142015468765,-0.8413609656146955,0.4001457461952152,0.2863880568347726,0.5901459140299273,TE,40
symbiosis_N_fixers_uwm,veg_type0TFG,0.5034943055883633,0.2391659273637547,0.0584424799408809,0.953396178476622,0.38822508202280137,0.6183932736037487,TFG,77
symbiosis_N_fixers_uwm,veg_type0TH,0.507022196803819,0.0930992198403296,0.3017279228860806,0.7628594803639595,0.4614813510340184,0.5524468064947556,TH,693
symbiosis_N_fixers_uwm,veg_type0X,0.43168014306098407,0.2220008090450301,-1.238731901005458,0.21544480054412404,0.3295738553459292,0.5399432291463789,X,108
richness,veg_type0A,0.5392674596075183,0.36015787116247383,0.4370138013797806,0.6621013389883618,0.3662119111342771,0.70334765793332,A,63
richness,veg_type0M,0.5382682517315522,0.2360959729421033,0.6496212203719448,0.5159369224286741,0.42326933999210703,0.6493338950734382,M,135
richness,veg_type0R,0.5653890392843625,0.1910015333430155,1.3772809409028197,0.1684254054339301,0.4722053445874491,0.6541697661262453,R,342
richness,veg_type0TD_mesic,0.4790073743003853,0.17964038525753873,-0.4677116168158897,0.6399908325267543,0.39266860629423944,0.5666187344936207,TD_mesic,226
richness,veg_type0TD_wet,0.5369058917966069,0.15580055189880776,0.9492427235123477,0.34249717692316695,0.46071341665516197,0.6114131002040324,TD_wet,624
richness,veg_type0TE,0.6293933773738097,0.2776550666473944,1.9074576421056024,0.05646135115079705,0.49635540154878965,0.7453206469544855,TE,84
richness,veg_type0TFG,0.5905016595745896,0.2642197110703534,1.385360668238849,0.16594221136839582,0.4621173570400335,0.7076298920873644,TFG,95
richness,veg_type0TH,0.5938516595968326,0.16166584323514133,2.349977496373133,0.018774546102511513,0.5157577457027392,0.6674713228325586,TH,680
richness,veg_type0X,0.5699616789084144,0.2603397790181297,1.0820275184657864,0.2792403004278102,0.44310701468149916,0.6882501794177361,X,117
non_myrmecochorous_wm,veg_type0A,0.43945056181540243,0.24995982542010528,-0.9737253515500531,0.33019292620687835,0.32447000257059766,0.5613197787618028,A,94
non_myrmecochorous_wm,veg_type0M,0.4212733628617614,0.17651515111526872,-1.7989860578849899,0.0720208861688248,0.33995121324103816,0.507103282827636,M,156
non_myrmecochorous_wm,veg_type0R,0.49871515172513897,0.11974700916051337,-0.04291885407331612,0.9657662192207104,0.4403259704452263,0.5571393977110922,R,396
non_myrmecochorous_wm,veg_type0TD_mesic,0.5128438219444318,0.14099486809909556,0.3644571822186744,0.7155166419367128,0.44399641076671054,0.5812073029370114,TD_mesic,232
non_myrmecochorous_wm,veg_type0TD_wet,0.5210744197676442,0.09668343438209309,0.8724105825943665,0.38298442936249516,0.4737370933463559,0.5680362834161191,TD_wet,666
non_myrmecochorous_wm,veg_type0TE,0.4750804225800916,0.2129690701114285,-0.4684293570906807,0.6394775782392266,0.37351359488513025,0.5787516136798103,TE,103
non_myrmecochorous_wm,veg_type0TFG,0.5144262375945554,0.21509813668592623,0.2683471448285881,0.7884321201402316,0.4100246128229563,0.6175838822792022,TFG,97
non_myrmecochorous_wm,veg_type0TH,0.47158905903877113,0.09815771329751868,-1.1590154834746162,0.2464498738035706,0.4240542951023163,0.5196447007338542,TH,634
non_myrmecochorous_wm,veg_type0X,0.44813551809086105,0.20142417146900696,-1.0336735080945794,0.3012888219145411,0.35365970966496024,0.5465094806931448,X,127
non_myrmecochorous_uwm,veg_type0A,0.4461191321041478,0.2475433906140173,-0.8740431101552566,0.38209477698263145,0.33147093937216543,0.5668013608910727,A,88
non_myrmecochorous_uwm,veg_type0M,0.4370768873631713,0.1777755806621474,-1.4233334374519222,0.1546395182008031,0.35400798726426175,0.5238318797789999,M,146
non_myrmecochorous_uwm,veg_type0R,0.4869748726451193,0.11883825754154974,-0.4385145045685497,0.6610133580423129,0.42922079231231025,0.5450788622173811,R,367
non_myrmecochorous_uwm,veg_type0TD_mesic,0.4901294097024605,0.14591000774526186,-0.2706290812106308,0.7866763266296601,0.4193442585705345,0.5613125964989534,TD_mesic,208
non_myrmecochorous_uwm,veg_type0TD_wet,0.49110499019193865,0.09493064511803738,-0.3748398993261043,0.7077795387306581,0.4448146264139276,0.537548388159597,TD_wet,628
non_myrmecochorous_uwm,veg_type0TE,0.5017044507255689,0.21313316892703785,0.03198858885170042,0.9744811510188808,0.39869262038919423,0.6045717889660713,TE,99
non_myrmecochorous_uwm,veg_type0TFG,0.45516430171199146,0.21700540830420784,-0.8286697698135735,0.4072912962461642,0.35316665904275735,0.5610678414665817,TFG,94
non_myrmecochorous_uwm,veg_type0TH,0.4709598424715767,0.09449491212936613,-1.2306642577078424,0.2184484613195829,0.425191292448439,0.5172219629280411,TH,622
non_myrmecochorous_uwm,veg_type0X,0.41853707430001763,0.20141942167306212,-1.63232391563346,0.10261126771502334,0.3266102873913223,0.5164922832911553,X,123
no_nitrogen_fixing_wm,veg_type0A,0.6482292615619962,0.5704972761826227,1.0714595947418222,0.2839628291161055,0.3759230208217035,0.8493380754539654,A,18
no_nitrogen_fixing_wm,veg_type0M,0.510481223319863,0.2564433740964237,0.16350992098712336,0.8701169624542555,0.3868224479637385,0.6328704163863881,M,87
no_nitrogen_fixing_wm,veg_type0R,0.3938288300131175,0.2557697643987723,-1.6860711922440397,0.09178208786464202,0.2824085614372719,0.5175062150234451,R,142
no_nitrogen_fixing_wm,veg_type0TD_mesic,0.5242019116006968,0.1520644456580005,0.6371203798471655,0.5240464346588238,0.44987952390018904,0.5974675346602105,TD_mesic,246
no_nitrogen_fixing_wm,veg_type0TD_wet,0.5212871590435512,0.12964066585833933,0.6572022571745016,0.5110508744298252,0.45787735398926677,0.5840183304145442,TD_wet,519
no_nitrogen_fixing_wm,veg_type0TE,0.4865019752771113,0.32762959132327574,-0.16483621229913317,0.8690729005968627,0.3326669471475497,0.6429375679491204,TE,42
no_nitrogen_fixing_wm,veg_type0TFG,0.49838059154585346,0.24925454233782188,-0.025988118033713686,0.9792668156870546,0.37871462073798523,0.6182323710773653,TFG,80
no_nitrogen_fixing_wm,veg_type0TH,0.45913945540473944,0.11648927212048368,-1.406202313033156,0.1596640575325655,0.4032065139348361,0.5161212336038538,TH,712
no_nitrogen_fixing_wm,veg_type0X,0.45364621114912906,0.24351773847158792,-0.7635957378141877,0.445108190009048,0.34001326513432817,0.5723233941466671,X,110
no_nitrogen_fixing_uwm,veg_type0A,0.5766442829040971,0.5175386171480164,0.5970816623957536,0.5504528602919154,0.3306284095988944,0.7897418183958839,A,17
no_nitrogen_fixing_uwm,veg_type0M,0.5197730173696472,0.23445333142524566,0.3375227732141173,0.7357228477561064,0.4060336217707072,0.6314991143370605,M,85
no_nitrogen_fixing_uwm,veg_type0R,0.4609872532533371,0.20479662415379338,-0.7635322493786965,0.4451460369982876,0.36406525447335897,0.5609516518843418,R,137
no_nitrogen_fixing_uwm,veg_type0TD_mesic,0.5044380013299631,0.14322575126133372,0.12394748411837384,0.9013568559055427,0.4346350243911461,0.5740684006540566,TD_mesic,221
no_nitrogen_fixing_uwm,veg_type0TD_wet,0.4791411620275738,0.10652119669913045,-0.783729508526574,0.43319884389428076,0.42745030130247874,0.5312825624280073,TD_wet,481
no_nitrogen_fixing_uwm,veg_type0TE,0.5683746431308185,0.3250342313289772,0.8467502042163069,0.3971343690490226,0.4105160211939244,0.7134661243560995,TE,40
no_nitrogen_fixing_uwm,veg_type0TFG,0.4935928411395088,0.2382309256027571,-0.10758484992473814,0.9143250152391338,0.379292078270701,0.6085673208140022,TFG,77
no_nitrogen_fixing_uwm,veg_type0TH,0.4926089468473692,0.09128427987515976,-0.3238932957415277,0.7460188198525488,0.44806789526810625,0.5372676391507101,TH,693
no_nitrogen_fixing_uwm,veg_type0X,0.5700498509298932,0.21968326843607122,1.28391455212886,0.19917185492768583,0.46293890980219415,0.670981114484199,X,108
neophyte_wm,veg_type0A,0.6666648187034436,1.3611345641979604,0.5092361056494036,0.6105867379785295,0.12189182092421089,0.9664604030377623,A,3
neophyte_wm,veg_type0M,0.4784420475333812,0.3502139644050854,-0.24637882196372327,0.8053889986642048,0.3158970473038968,0.6456840922966759,M,73
neophyte_wm,veg_type0R,0.42374243919042454,0.8021946250660023,-0.3832348028924238,0.7015456752655306,0.13242316676123325,0.7798587923952923,R,8
neophyte_wm,veg_type0TD_mesic,0.6189460398241002,0.40205811498384497,1.2064850448397626,0.227630522056098,0.4248383661065586,0.7812723616019129,TD_mesic,38
neophyte_wm,veg_type0TD_wet,0.5000221709041532,0.31176270932710437,2.844587053475382e-4,0.9997730347938781,0.35184138066703563,0.6481990666943305,TD_wet,76
neophyte_wm,veg_type0TE,1,47453132.81212576,1.1366642720992012e-6,0.9999990930731265,0,1,TE,2
neophyte_wm,veg_type0TFG,0.612481581601673,0.5262545547200957,0.8698366370272285,0.384389686596551,0.36038708529991687,0.8159574857298086,TFG,24
neophyte_wm,veg_type0TH,0.6489473439606632,0.31957071229886735,1.9226272190563944,0.054526883113573676,0.4970171012034779,0.7756966994935954,TH,68
neophyte_wm,veg_type0X,0.48338948908222745,0.32625176930644045,-0.20372763840487962,0.8385663428017114,0.33050360352505254,0.6394494067229473,X,99
neophyte_uwm,veg_type0A,0.666668863113662,1.3069364478676953,0.5303678428424066,0.5958569171746455,0.13372797189904048,0.9628418281237854,A,3
neophyte_uwm,veg_type0M,0.6102987583325077,0.3295431385046923,1.3611820549823854,0.1734561636856299,0.4508283270464451,0.7492208050495561,M,70
neophyte_uwm,veg_type0R,0.37608421873069237,0.7740117369931897,-0.653998208112352,0.5131129600607158,0.11678464975859157,0.7331831055510052,R,8
neophyte_uwm,veg_type0TD_mesic,0.6171381196434996,0.38316341159167566,1.2459920304709096,0.21276732102154786,0.4320313840535112,0.77353929777898,TD_mesic,38
neophyte_uwm,veg_type0TD_wet,0.5482629360523805,0.29086614612207873,0.6657862770660535,0.5055477175238672,0.40698762632751595,0.6821655800698451,TD_wet,74
neophyte_uwm,veg_type0TE,1,47453132.812125795,1.1874182828140312e-6,0.9999990525772849,0,1,TE,2
neophyte_uwm,veg_type0TFG,0.5833010197542335,0.4824416093485855,0.6971606185693409,0.4857022814609774,0.3522351190127268,0.7827742950399154,TFG,24
neophyte_uwm,veg_type0TH,0.6456021372373323,0.29805985121586875,2.0122241785904564,0.04419631084001023,0.5038940876800889,0.7656572472845806,TH,68
neophyte_uwm,veg_type0X,0.5482679008334175,0.30459950020460935,0.6358340520490819,0.5248845902499661,0.4005126994987864,0.6879770602083515,X,95
native_wm,veg_type0A,0.3333329257353179,1.2676300853890992,-0.5468070084016766,0.5845113276810031,0.04001519005989641,0.8570939721053153,A,3
native_wm,veg_type0M,0.5308107040624627,0.24053991637919467,0.5130090960812859,0.6079449579117931,0.41385527179453035,0.6444768963469774,M,106
native_wm,veg_type0R,0.4754725217006006,0.4889641418748778,-0.20080966163750158,0.8408474079220906,0.2579710610194672,0.7026947887984871,R,19
native_wm,veg_type0TD_mesic,0.496823305011683,0.1784455579642002,-0.07120911876143324,0.94323132412039,0.4103656959133638,0.583471304400663,TD_mesic,170
native_wm,veg_type0TD_wet,0.5129162321858417,0.17566325587904177,0.294178912772235,0.7686211932583109,0.42736324708038953,0.5977190447514916,TD_wet,192
native_wm,veg_type0TE,0.19311168240638205,0.6402850431173693,-2.233250011265298,0.025532462004989213,0.06387313214620201,0.4563660376482719,TE,20
native_wm,veg_type0TFG,0.3460090287876732,0.24115752527147843,-2.6398872507924764,0.008293361322411295,0.2480035130894058,0.45909944259447777,TFG,96
native_wm,veg_type0TH,0.43947144018592266,0.12799241898792796,-1.9009521408341055,0.0573082816119089,0.3789121873932206,0.5018882581793115,TH,540
native_wm,veg_type0X,0.5610495865873507,0.23071201270080577,1.06376271954291,0.28743620371810846,0.4484922727604358,0.6676576819328491,X,123
native_uwm,veg_type0A,0.3333360061802653,1.280373855050738,-0.5413537226167394,0.5882637980055754,0.03906717911553347,0.8601277585627762,A,3
native_uwm,veg_type0M,0.548072917063501,0.25058577839630986,0.7697463670281091,0.44145035979443725,0.4259849476369422,0.664636797957469,M,104
native_uwm,veg_type0R,0.459863575027701,0.5032844935127142,-0.31968375559536755,0.7492080752461876,0.2409805170342673,0.6954084356473302,R,19
native_uwm,veg_type0TD_mesic,0.46318859767110565,0.18870905325143283,-0.7816928475846835,0.43439510609148774,0.3734661422293997,0.5553597146932062,TD_mesic,159
native_uwm,veg_type0TD_wet,0.48563310907177276,0.18539218234883426,-0.31006370644323944,0.7565125110969942,0.3963144740098312,0.5758789599219312,TD_wet,183
native_uwm,veg_type0TE,0.3080547075357682,0.536455478184766,-1.508474680933553,0.1314330820048364,0.13462580160892226,0.5602566966191255,TE,20
native_uwm,veg_type0TFG,0.41714329582452664,0.24349851916227083,-1.3737724936181963,0.16951232303413505,0.3075155994369789,0.535623728016264,TFG,92
native_uwm,veg_type0TH,0.4287825029996039,0.13674964793440667,-2.0974111636839567,0.03595719369543802,0.3647411515418206,0.49530117499482396,TH,525
native_uwm,veg_type0X,0.6076245102170229,0.24359377279986683,1.7953572493404781,0.07259679913176,0.4899770489447402,0.7139758453056547,X,117
myrmecochorous_wm,veg_type0A,0.6506815820075418,0.27238119558724794,2.2836984805560827,0.0223892574233863,0.5220305241299315,0.7605858066249932,A,80
myrmecochorous_wm,veg_type0M,0.4203561354402246,0.2049102488072603,-1.5680601467993263,0.11686709617628857,0.32674847696962506,0.5200654960004127,M,123
myrmecochorous_wm,veg_type0R,0.5382272955225758,0.13193139498583153,1.1612714697149444,0.2455315181011035,0.47368119341120657,0.6015167572405867,R,369
myrmecochorous_wm,veg_type0TD_mesic,0.5564757461617255,0.1378317474293455,1.6460003125402538,0.09976369466813022,0.4891831475796973,0.6217579090196129,TD_mesic,257
myrmecochorous_wm,veg_type0TD_wet,0.5157098441768095,0.10021125576016064,0.6272755167541713,0.5304786493237157,0.46666193970483466,0.5644569608603887,TD_wet,674
myrmecochorous_wm,veg_type0TE,0.513351531386866,0.2221387842901598,0.2404750028730556,0.8099620395954936,0.40565300422968853,0.6198243718873699,TE,97
myrmecochorous_wm,veg_type0TFG,0.4903052135013355,0.21654800402345462,-0.1791011974966904,0.8578582417444671,0.3862245293583124,0.595233228728625,TFG,98
myrmecochorous_wm,veg_type0TH,0.5095535981867133,0.0981305673138912,0.3894713473274201,0.6969275022676247,0.46154774289949824,0.5573838986118109,TH,740
myrmecochorous_wm,veg_type0X,0.5596166194565478,0.2109897893162646,1.1356297145486287,0.25611156740836066,0.45662775169670705,0.6577174041045584,X,125
myrmecochorous_uwm,veg_type0A,0.6193609840934594,0.25719028452848947,1.8929051516167599,0.058370484050316626,0.49568838679541355,0.729269701841109,A,75
myrmecochorous_uwm,veg_type0M,0.5024340357636975,0.19367030627189072,0.05027213594450188,0.9599055279795361,0.4085771211104438,0.5961197255778969,M,118
myrmecochorous_uwm,veg_type0R,0.5367160755522838,0.1191715478583166,1.2345995338266367,0.21697958259604044,0.4784027457725786,0.5940421835816304,R,348
myrmecochorous_uwm,veg_type0TD_mesic,0.48105973339240277,0.13422880254581906,-0.5646875604982601,0.57228629675109155,0.41608133236523687,0.5466851892144554,TD_mesic,239
myrmecochorous_uwm,veg_type0TD_wet,0.48303692249264524,0.08778011053537077,-0.7732772255068462,0.4393583311307236,0.4403050267067111,0.5260183511677204,TD_wet,642
myrmecochorous_uwm,veg_type0TE,0.5067024588386381,0.2128490958267463,0.12596455371156165,0.8997599830702177,0.40362940844309964,0.6092088807636751,TE,95
myrmecochorous_uwm,veg_type0TFG,0.5980522660231881,0.21478868238511742,1.8499861441124492,0.06431554666241343,0.4940947757304681,0.6938826158582545,TFG,95
myrmecochorous_uwm,veg_type0TH,0.4922569195383069,0.0839652431780675,-0.3689002374114058,0.7122020863823106,0.4512692661713144,0.5333489291302494,TH,720
myrmecochorous_uwm,veg_type0X,0.5214323686547755,0.19485614180775587,0.4402326650866339,0.6597686036603574,0.4265040574277897,0.6148375891921047,X,123
log_leaf_size_wm,veg_type0A,0.4388219415564752,0.20359748568592656,-1.2079938922967688,0.22704961167917065,0.34411980886378374,0.5382002183975645,A,98
log_leaf_size_wm,veg_type0M,0.4682110869345492,0.15237596396992112,-0.8356133910247909,0.4033724328907745,0.3950869652909595,0.5427265436489693,M,173
log_leaf_size_wm,veg_type0R,0.48952021127205686,0.0965968584912933,-0.4340233792379148,0.6642714638073655,0.44244335499771925,0.5367836911156166,R,429
log_leaf_size_wm,veg_type0TD_mesic,0.5298488765499042,0.12239640962484725,0.9766433949392509,0.32874572763462057,0.46994754041086617,0.5889024944854244,TD_mesic,268
log_leaf_size_wm,veg_type0TD_wet,0.5121211685807342,0.07557737289456844,0.6416493960690441,0.5211008528052441,0.4751118971404637,0.5489980198477479,TD_wet,701
log_leaf_size_wm,veg_type0TE,0.5143077836202409,0.19527031518520174,0.2931667486547287,0.7693946987352791,0.4193417822073829,0.6082517747217029,TE,105
log_leaf_size_wm,veg_type0TFG,0.5545457961353383,0.1918466777747494,1.1418229985518742,0.2535276005926023,0.4608409520211392,0.644527025298778,TFG,110
log_leaf_size_wm,veg_type0TH,0.5309979412751924,0.07357507199909202,1.687405567513082,0.09152539402194675,0.4949867917119417,0.5666891326050545,TH,742
log_leaf_size_wm,veg_type0X,0.551192367166261,0.17842830919193436,1.1516642824145318,0.24945905492203846,0.46400648115122883,0.6353417826713982,X,127
log_leaf_size_uwm,veg_type0A,0.41560623288922016,0.2702134496454836,-1.2613611882625773,0.20717874502196512,0.295161634606036,0.5470533227394564,A,98
log_leaf_size_uwm,veg_type0M,0.4854464739267565,0.18523184311773308,-0.314365779314672,0.7532432437784389,0.3962109061037384,0.575619694183787,M,167
log_leaf_size_uwm,veg_type0R,0.5063633813804975,0.13469184919177096,0.1889861936583788,0.8501036376686542,0.4406470945775537,0.5718605171046276,R,415
log_leaf_size_uwm,veg_type0TD_mesic,0.5139906930075903,0.14190535441494292,0.39446985369664467,0.6932341798686626,0.4446892855271506,0.5827582800192888,TD_mesic,262
log_leaf_size_uwm,veg_type0TD_wet,0.48576197292719975,0.1089593608140843,-0.5228326344992631,0.6010907272339416,0.43277847485902016,0.539067432857185,TD_wet,693
log_leaf_size_uwm,veg_type0TE,0.5136592610783904,0.22529567003592996,0.24257298109538358,0.8083362140983777,0.4044587850552506,0.6215710870321014,TE,103
log_leaf_size_uwm,veg_type0TFG,0.5642511373369588,0.21771848651082987,1.1870069518192408,0.23522487840914055,0.4580272519760336,0.6648879884687939,TFG,108
log_leaf_size_uwm,veg_type0TH,0.5495565595347209,0.11014892113356244,1.8055481141343634,0.07098895356060647,0.49574791712640454,0.6022303861136523,TH,740
log_leaf_size_uwm,veg_type0X,0.5256319586980301,0.21586020553660493,0.4753900351232249,0.6345089957520667,0.4205635397178029,0.6284787185953469,X,127
log_height_mean_wm,veg_type0A,0.5123739836013558,0.27774817675084756,0.1782407484739701,0.8585339094069633,0.37874690354698337,0.6442554670230254,A,98
log_height_mean_wm,veg_type0M,0.4392007760855159,0.19333203792862896,-1.2641789597353614,0.20616580093442172,0.34902444565001634,0.5335787655752648,M,173
log_height_mean_wm,veg_type0R,0.5177603944008322,0.14546821866431803,0.488570488047625,0.6251458108762633,0.44669311184821403,0.5881163626314722,R,429
log_height_mean_wm,veg_type0TD_mesic,0.5425738386757278,0.14866112284212782,1.148307677016074,0.2508415710044147,0.46987111113807983,0.6135072935225193,TD_mesic,268
log_height_mean_wm,veg_type0TD_wet,0.5142780831276407,0.12012891190385122,0.4755546635458011,0.6343916807527409,0.45553763703339256,0.5726267132909758,TD_wet,701
log_height_mean_wm,veg_type0TE,0.5875147040476834,0.23485891869055756,1.5060135543509636,0.132063694169626,0.47337164127813103,0.692964572711113,TE,105
log_height_mean_wm,veg_type0TFG,0.6323710124669476,0.2256902421370629,2.4033029441322373,0.016247721153722184,0.5249934710046558,0.7280490631650196,TFG,110
log_height_mean_wm,veg_type0TH,0.5730018640358074,0.12286377958545912,2.3937837743776265,0.016675576166467764,0.5133220309527607,0.6306294029838023,TH,742
log_height_mean_wm,veg_type0X,0.5463028046689281,0.22748755430952103,0.8164991926992505,0.41421468507012543,0.4353332242983812,0.6528546204692102,X,127
log_height_mean_uwm,veg_type0A,0.4786508304615577,0.2662745487941998,-0.3209042408162541,0.7482829600652359,0.3526668673058355,0.6074104025055229,A,98
log_height_mean_uwm,veg_type0M,0.554223725117501,0.1876370227379811,1.1604918776822823,0.2458485987878455,0.4625675279868213,0.6423349695001865,M,167
log_height_mean_uwm,veg_type0R,0.5243022586775026,0.1358222506637158,0.7162721260102819,0.4738233347228873,0.457869875066366,0.5898855848115034,R,417
log_height_mean_uwm,veg_type0TD_mesic,0.521590392204338,0.1426883073877176,0.6056228891598563,0.544765199393106,0.45183763260674387,0.5905112480040179,TD_mesic,263
log_height_mean_uwm,veg_type0TD_wet,0.5259172646677773,0.11018562174434245,0.9417023168670344,0.3463450685354676,0.4719799389471725,0.5792564768970861,TD_wet,694
log_height_mean_uwm,veg_type0TE,0.5146128496928124,0.22404548100493352,0.2609650905023155,0.7941194283897864,0.40596940517105523,0.621892599088373,TE,104
log_height_mean_uwm,veg_type0TFG,0.529840850352274,0.21505088357477473,0.5557076699865329,0.5784107123996436,0.4250719237552831,0.6320444106891518,TFG,109
log_height_mean_uwm,veg_type0TH,0.6184395184980432,0.1127086475027949,4.284764622350662,1.829327568091238e-5,0.5651340496648789,0.6690374731727157,TH,741
log_height_mean_uwm,veg_type0X,0.6169225965960142,0.22223872393359276,2.1441200253376587,0.032023270914896894,0.5102302229603103,0.7134269135454075,X,127
insect_pollination_wm,veg_type0A,0.3391337580697275,0.28503978259948876,-2.3405745682698793,0.019254093056540873,0.2269130583294179,0.47290428143012114,A,98
insect_pollination_wm,veg_type0M,0.5929906350057176,0.18806654700341544,2.001112995943358,0.045380214132214824,0.5019346784664335,0.6780764773807179,M,170
insect_pollination_wm,veg_type0R,0.5152042391884538,0.13634443173311345,0.44619139707564465,0.6554589966838702,0.4485837766553019,0.5812887033577555,R,428
insect_pollination_wm,veg_type0TD_mesic,0.5281198496020613,0.1428321958525648,0.7883251424140126,0.43050654474547956,0.45826042808312883,0.5968950063111771,TD_mesic,268
insect_pollination_wm,veg_type0TD_wet,0.4895422275612371,0.1111312471565947,-0.3764664955789196,0.7065701191811646,0.4354496414122165,0.5438808308807311,TD_wet,701
insect_pollination_wm,veg_type0TE,0.44833184353732886,0.22767329120393742,-0.9110116438424866,0.3622892386075826,0.3421687348659602,0.5594224498274779,TE,105
